B cells-B cells	B cells-Monocytes/Macrophage	B cells-CD8 T cells	B cells-CD4 T cells	B cells-Dendritic cells	B cells-T cells	B cells-NK cells	Monocytes/Macrophage-B cells	Monocytes/Macrophage-Monocytes/Macrophage	Monocytes/Macrophage-CD8 T cells	Monocytes/Macrophage-CD4 T cells	Monocytes/Macrophage-Dendritic cells	Monocytes/Macrophage-T cells	Monocytes/Macrophage-NK cells	CD8 T cells-B cells	CD8 T cells-Monocytes/Macrophage	CD8 T cells-CD8 T cells	CD8 T cells-CD4 T cells	CD8 T cells-Dendritic cells	CD8 T cells-T cells	CD8 T cells-NK cells	CD4 T cells-B cells	CD4 T cells-Monocytes/Macrophage	CD4 T cells-CD8 T cells	CD4 T cells-CD4 T cells	CD4 T cells-Dendritic cells	CD4 T cells-T cells	CD4 T cells-NK cells	Dendritic cells-B cells	Dendritic cells-Monocytes/Macrophage	Dendritic cells-CD8 T cells	Dendritic cells-CD4 T cells	Dendritic cells-Dendritic cells	Dendritic cells-T cells	Dendritic cells-NK cells	T cells-B cells	T cells-Monocytes/Macrophage	T cells-CD8 T cells	T cells-CD4 T cells	T cells-Dendritic cells	T cells-T cells	T cells-NK cells	NK cells-B cells	NK cells-Monocytes/Macrophage	NK cells-CD8 T cells	NK cells-CD4 T cells	NK cells-Dendritic cells	NK cells-T cells	NK cells-NK cells
KITLG-FGFR3	0.883541070768335	4.75788601233311	0	0	3.27069828274754	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.90822158990597	10	0	0	6.71260153407045	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TGFA-KIT	0.77402467630065	4.15314358485975	0	0	2.86342212076894	0.340906199969824	0.176589637379228	1.40477628068417	8.16432702076855	0	0	5.29361254801359	0.540782436185623	0.219524815262448	0.188258893727923	1.02009147702263	0	0	0.683415580747346	0.0764334745314474	0.0371218084343258	0.523569632196069	2.64354248844219	0	0	1.80767593557755	0.220999072898749	0.122597446411047	1.14622003286559	5.98513620125699	0	0	4.02946034050027	0.467366889002681	0.201242463454132	1.07485298038243	5.67064963714611	0	0	3.85203743316013	0.459573388125413	0.223556051739239	1.82707222272142	10	0	0	6.73615495451368	0.774551274744391	0.366257112414075
NTF3-NTRK2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.30372539321235	0	1.84667354522072	2.9879105643059	10	1.77593474341304	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CXCL10-CCR1	1.31284579359813	1.94181395900219	1.023184435651	0.821795117125173	1.49526622813255	1.05248845563084	0.594149644258761	6.33514216969859	10	3.85116352547672	4.1839935191885	7.30870578085063	4.48078756169963	2.05043694886863	0.362506013502907	0.569882367674371	0.231459620698656	0.205389008979794	0.411360758653522	0.250919099715154	0.103439210904209	0.0844129088706372	0.145775452940954	0.0485150135721352	0.0245307959588886	0.0936965647246756	0.047356818369985	0	4.64471027606901	6.59007298116843	3.08366996654595	3.07567975418213	4.99646570209908	3.47773260581152	1.68255706531091	0.177612937957773	0.288989049138018	0.111413681842105	0.0904113956865155	0.202520940215719	0.122667333152214	0.031877078940488	0.580229172978158	0.898583091312948	0.400061951226244	0.358589437373279	0.664416694158656	0.43619926127825	0.199412676091241
EFNA1-ERBB3	6.584052839769	0	0	4.51373450218245	0	2.95405233334024	1.50302976386529	1.50620482677736	0	0	1.05880873550148	0	0.590669071885537	0.235518135524582	0	0	0	0	0	0	0	2.24117458416212	0	0	1.52607533131044	0	0.96368805453093	0.525105453967494	10	0	0	7.0645564607909	0	4.15369621457738	1.75677238217988	0	0	0	0	0	0	0	3.54184349926339	0	0	2.49484447763401	0	1.52956736715932	0.710433749138872
EFNA4-ERBB2	0.920059824718964	5.47909692245117	0.267219269828488	0.595825599156072	3.72806715920773	0.34112760651812	0.152465392267506	0.547170627297414	3.76932270582026	0.0723416126981215	0.35089441353077	2.39383448063026	0.138715626423758	0	1.07520021446465	6.37810311803096	0.276587244372576	0.702016756145292	4.21957714904119	0.368486178025519	0.150641226573833	1.87726996264057	10	0.61764315784907	1.24518899171873	6.77798629636018	0.72840712290944	0.416602302285879	0.992116090926869	5.70649526015493	0.229997433213392	0.668723296106277	3.79018384337992	0.336503021192652	0.104313442599361	0.891786162775078	5.23556588237481	0.234953736632744	0.595713896406941	3.50644587100935	0.315514091352558	0.121700736155947	0.959287925970994	5.80686914880147	0.249450391639118	0.643211311092434	3.85973315104219	0.340599813362869	0.128488794088537
NGF-EPHA2	0.176967255053579	0.953014125467634	0	0	0.657930917387268	0	0.0403542137250476	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.90813752794521	10	0	0	6.7413267149264	0	0.334847353198303	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FGF17-NGFR	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.78846350797758	0	0.965713647779345	1.96616644125467	10	1.20101407733361	0.649165762902637	0	0	0	0	0	0	0
LAMA2-ITGA3	2.53395324624528	2.61569180624723	1.10704381502508	3.98992040461932	1.12344571134082	1.14393817602087	1.28145416866052	1.1837709978273	1.35701541958805	0.25509652558445	2.01289517198902	0.451276428183692	0.349045402991564	0.250762195247552	3.1081458987037	3.24116617645942	1.20737302920984	4.85190105308196	1.38265983009496	1.30118503249984	1.3416629974608	6.56776190305767	6.34548244112401	3.10889323595132	10	2.9404284155638	3.07574417578322	3.657251672508	0.454487572545278	0.455180922292176	0	0.891763916727816	0.0460638802769142	0.0414473585318666	0.00692689012268116	1.48831570786512	1.50883731239719	0.528287445280814	2.49022075691731	0.562756009810242	0.577296181861189	0.601353901996248	1.6524777996951	1.75011378683536	0.583231667407704	2.74357717039792	0.671793602729729	0.651002343821083	0.64872928010433
CCL3L3-CXCR4	0.661939347610105	0.482973260048052	1.59602645501604	0.726642683731579	0.556881670640644	1.24127367460721	2.68587362762018	1.83647767379161	1.60212877098862	2.89283916816857	2.03491335921219	1.64721415616909	2.64899611911662	4.12636753141525	3.65932639003085	2.98751153798683	6.49921163082747	3.91112502455446	3.17834264053104	5.44743905786097	10	0.103565229823413	0	0.519985717508647	0.129554458115912	0.0283046463686757	0.335822105469997	1.05670975457251	1.44262355051242	1.08690764038674	2.55688153110717	1.61521300234576	1.17685595746625	2.255465112326	3.77624982123659	1.62401244183612	1.24897068401202	3.21891900420095	1.80831513008483	1.36434729084379	2.65858890812972	5.03298191312777	1.73134827121798	1.39944859191407	3.32121394495059	1.92490722672982	1.50987126383364	2.79486330193084	5.11918216526634
CCL8-CCR1	0.116911205891453	0.219226247863386	0.0697916287392957	0.0370313751826922	0.146585767248524	0.0745585504995695	0	6.32552030876518	10	3.8350201299619	4.16872394854281	7.301639951859	4.46629720572887	2.02956585544532	0.88139385298793	1.34216735121377	0.590219359716795	0.532292567578018	0.989945148133991	0.63345674932135	0.305768356124941	2.35433069463673	3.25334579801881	1.82839503564581	1.47700520649527	2.49034439735769	1.81142645986113	1.11760752507331	2.08681343892519	2.99072251608562	1.36147903116029	1.35776639419795	2.25025592792508	1.54457948624161	0.710454589171605	2.12937308999265	3.08355189211708	1.56223237882389	1.38230208647077	2.34276434154512	1.65864439584276	0.88082826372697	0.480448294511361	0.763657613891969	0.320170586877195	0.283276420526934	0.555341955938816	0.352318527878228	0.141671936876484
PDGFB-INSR	0.223401678798389	2.34236535828304	0.0480282178830302	0.121519512471464	2.00071919938794	0.0653793878537891	0.0397469292091623	0.79894971110357	8.24024018188799	0.173937015218922	0.484630501442559	6.62935786957824	0.250063524159246	0.131611956443826	0.225904159395249	2.38893233264876	0.0395267802894747	0.122933591224344	1.98183244605921	0.0582968087286059	0.0299947329308021	0.42667337714954	3.95091990053983	0.113156682579276	0.243297860554426	3.35029716144588	0.137629829643654	0.103143033889771	1.09118795053928	10	0.274001796120836	0.67045599592276	8.35658062053199	0.37329098585643	0.218576703177552	0.100425253263106	1.19692686400891	0.00534757010014789	0.0490146281893183	1.00418657162038	0.0155113501398749	0	0.145559231571256	1.66406049534694	0.0178543380420383	0.0772042793117964	1.38634544608667	0.0321265285653335	0.0103353284285932
FGF18-FLT3	0.317545746051909	1.90725357381227	0.113611573211605	0.212186812951004	3.64198818817395	0.136597006711254	0.0709245804346468	0	0	0	0	0	0	0	0.888523588640783	5.38930270068417	0.283314554966021	0.593315854919503	10	0.352331807823911	0.171523114045444	0.572986123989842	3.23844070372151	0.203451654003842	0.380289011029214	6.1332673631795	0.236219038750138	0.131350323905683	0.361419192714058	2.11250260659768	0.109284872872104	0.248865961226027	3.93905248194658	0.143931532124964	0.0621216396202975	0.277726571528282	1.64014098639398	0.093619546476862	0.190738311618977	3.08574853353427	0.115978645072301	0.0565502939351532	0.153134124411857	0.938201803037125	0.0503696547868827	0.105136975183715	1.75037055138889	0.0634046672802372	0.0300526241276908
IL19-PDGFRA	0	0	0	0	0	0	0	2.61486224094467	1.76177119201163	0	0	1.67221226108939	0	0	0	0	0	0	0	0	0	2.06875037765365	1.21089755035618	0	0	1.21213731874203	0	0	10	6.05331825282026	0	0	5.96590722403316	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IL19-IL13RA1	0	0	0	0	0	0	0	0.5407033658694	2.17915431078542	0.27808852517171	0.334496989477123	2.8029471433163	0.291226319195318	0.099572288113102	0	0	0	0	0	0	0	0.427777905400023	1.49777259881587	0.282306951257836	0.256341128952166	2.03177366530113	0.252633237985314	0.118039750918568	2.06780822868153	7.48741642785488	1.16210454928238	1.28556730655432	10	1.17965860993641	0.427823709544043	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EDN1-HCAR2	3.58614742896882	2.49032206138567	0	0	1.88633401920137	0	0.856551367294481	0.837028391076237	0.629591204102974	0	0	0.448482046925109	0	0.136940373590169	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	6.757892515315	0	0	4.99848944386306	0	1.83808882678928	0	0	0	0	0	0	0	1.42488206518914	1.00931898359628	0	0	0.746956244142101	0	0.299036455811739
CCL22-CCR7	2.3242211023963	1.26369818883473	1.09084416626256	1.79325490045714	1.34588345988869	1.3147515857057	0.618253305615464	1.21669893124211	0.716539500013213	0.441661984052363	0.962583672701285	0.71767457154518	0.601567975985916	0.221685955485566	0.517269257202881	0.2840168248648	0.216364293635182	0.398828472812005	0.293931064832923	0.269731046802541	0.118923830580882	8.33003019536656	4.26188969512251	3.88000865801224	6.38364522322662	4.50186171030161	4.51594608811179	2.27421830023485	10	5.29114699385848	3.96659480550412	7.9507259472822	5.50273169588933	5.23692213596262	2.04705838378638	1.58277324087859	0.846147806217627	0.699901296797681	1.25513862956029	0.887890848622255	0.869181906068289	0.383826241997707	0	0	0	0	0	0	0
CCL17-CCR10	0.423006053249732	0.392068149196353	0	0.271431077174189	0.382680614019057	0.339840527473862	0.193472331487329	2.11338027099057	2.12169872740894	0	1.39053336785775	1.94752008337078	1.48402615363256	0.662088398932142	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	9.01984104558702	0	6.61234014081017	8.59682728881949	7.43769628845266	3.51976367738967	0.473787695551007	0.431777859022078	0	0.312467732778242	0.415225983297168	0.36952011045037	0.197552722133408	0.416134613822986	0.393433165702158	0	0.274358384838226	0.375188489564048	0.321793148733092	0.167234574089616
OXT-EDNRA	8.42230603508016	5.02654361659736	3.61167716479225	0	3.88430264941897	0	0	1.17185877901023	0.75753866104345	0.388664435216592	0	0.550518270863127	0	0	5.29322254132284	3.19021584515152	2.0229339757142	0	2.39552661604449	0	0	10	5.61601351021679	4.25577590018589	0	4.30425112328035	0	0	3.18429972444721	1.84942311115595	1.15404942765701	0	1.39554647530483	0	0	3.24016668255677	1.90137333858974	1.30911585522892	0	1.44763894986068	0	0	5.80940933835957	3.53665389831695	2.29029067050461	0	2.67017549623406	0	0
IL15-IL20RB	4.26219189635771	2.65023797058007	2.85957193740558	0	0	0	1.07083172149923	6.75372800808194	4.54869194764812	3.50455768500081	0	0	0	1.16224541510441	3.39853202323659	2.13405061869531	2.03209049220491	0	0	0	0.737976971651468	4.18966659369026	2.45143873093786	2.78964112597023	0	0	0	1.08034946189934	10	6.05112015567039	5.67022892118742	0	0	0	1.93343444311818	3.81223251501038	2.33073482101798	2.4097957498986	0	0	0	0.873161478551511	5.02131178944527	3.1848663129461	3.09717636587333	0	0	0	1.10847361893509
CCL7-CCR5	0	0	0	0	0	0	0	9.8620293172557	10	9.72127714774507	8.17353658382461	9.1552665124947	8.58377256369947	3.05905003076896	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FGF22-NTRK1	0.80989535316241	4.35965841926802	0.298228606269925	0.557790409758337	0	0.361706966849832	0.184594858584736	0.153454731696851	0.894736032044528	0.0437041114527682	0.108371029257791	0	0.059902309933639	0.0239572532681908	1.83956427406256	10	0.603696986957839	1.26608249392498	0	0.757340077862426	0.362383883459532	1.133575045161	5.7420046448611	0.414258581742586	0.775443202348368	0	0.485192582581673	0.265178028404307	0.657961239937375	3.44673401774963	0.204763840973283	0.466965337043538	0	0.272043360160962	0.115407019758615	0.663030318523125	3.50928431024627	0.230031125922458	0.469336072041102	0	0.287466385889747	0.137768851826194	0.679908901230165	3.73333041606891	0.230171654155736	0.481132030935433	0	0.292275934854954	0.136163706312647
FGF18-KDR	0.657296178139969	3.53896167971813	0	0	2.43522444848083	0	0.150163626464993	0	0	0	0	0	0	0	1.83917802792838	10	0	0	6.68652483934008	0	0.36315382720333	1.186038843563	6.00901616327913	0	0	4.10102445702136	0	0.278098803745529	0.748110963635927	3.9198069285095	0	0	2.6338572264	0	0.131525778935427	0.574873435727322	3.04332689679087	0	0	2.06329342174341	0	0.119729960514728	0.316976297022319	1.74085935629116	0	0	1.17038961699112	0	0.0636283076494432
CX3CL1-CCR3	2.14344212821955	2.00090210197918	1.68428372253114	1.38614281305053	1.95276321550103	0	0	0.992471838207066	1.00351381862026	0.603174955196553	0.658120146349354	0.921022907092666	0	0	0	0	0	0	0	0	0	4.41187413302783	3.87549248041262	3.4405466336195	2.83385033414151	3.75125420840371	0	0	10	9.08443625765591	6.64103936583015	6.66405254864011	8.65737331614918	0	0	0	0	0	0	0	0	0	1.96311941483129	1.86931694030842	1.41817859963095	1.304410665846	1.78242114698536	0	0
ANGPT2-FLT1	0.805379322978636	4.41297186850197	0.286608084129043	0.551194645182602	3.13653994669886	0.35105454734908	0.172862890559968	0.0707859612930201	0.478000907675179	0.0106955872246973	0.0462180819863814	0.315569336824506	0.019553439746428	0	0.928043165995141	5.12652092334572	0.294036926678427	0.635320981527695	3.54084535806861	0.372895125427242	0.171717144692217	1.95457576801898	10	0.701914382310365	1.33431535614498	7.05390854447336	0.825870396524012	0.445682770764893	0.283304407360259	1.5465827243266	0.0786576120399943	0.197493764514275	1.07069672994471	0.109010816441474	0.0387604119534929	0.659970038223344	3.56561737445866	0.219120910184714	0.463845096091031	2.49601049637535	0.277619825559682	0.126325993045455	0.375000016506999	2.12756620435728	0.117573806422274	0.26183240723381	1.47522523566653	0.153120096474012	0.0644059744366038
CXCL12-CCR1	0.192685012300685	0.27945852298551	0.152722842001241	0.124938831388106	0.217852043632126	0.156765674104191	0.0935324773647103	6.36560210976115	10	3.90226869766646	4.23233242263634	7.33107408663543	4.52665970404392	2.11650860165116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.62494086843996	5.11627941649614	2.4282285111203	2.42210311780723	3.89460082694099	2.73032169032282	1.3541184367813	0.447357125827943	0.637948167483372	0.334074438488637	0.298134526840427	0.489980647565159	0.353332115048643	0.19796837556262	1.53563033384397	2.27184266856667	1.1189829382024	1.02307528796766	1.73031897423203	1.20255261293154	0.654969578227949
FGF23-NTRK2	2.29545212896578	0	0.841504716530817	1.6009986291656	8.45934401801414	1.06499302533583	0	0.402559627509364	0	0.114140599967054	0.287901359424019	1.51116915515498	0.163246568131719	0	0	0	0	0	0	0	0	2.90747503802502	0	1.05780387783848	2.01417079940723	10	1.29279727474139	0	0	0	0	0	0	0	0	1.9736970587015	0	0.681713090859783	1.41485399163716	7.04627851341104	0.888965141928712	0	1.05065858939802	0	0.354103851024432	0.752931978967781	3.8588317811603	0.469196218846978	0
CSF2-PRLR	4.08180620414725	2.55281398902776	0	2.48464394881073	2.56662384523485	0	1.02583379356479	0	0	0	0	0	0	0	3.56728983673005	2.25302838476859	0	2.16997674301657	2.20113684757318	0	0.774865333299418	4.04534010539142	2.38073762849855	0	2.44581949408492	2.37399850883956	0	1.04346101393767	0.491659011889155	0.299236590262083	0	0.308402566177637	0.293779961238137	0	0.0950889050318477	5.18957107444085	3.19124292024782	0	3.24677098462434	3.1612014476174	0	1.18900325096798	10	6.37953368589249	0	6.25436451732693	6.26665271857819	0	2.20823131349405
NTF3-MET	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.84343805107143	0	0.882888449336309	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CCL14-CCR4	2.70264744301505	0	2.11723118464862	1.79240947021558	2.45461123431011	2.2100905886083	1.24162877507372	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	6.62081497443151	6.83423693736239	8.63061300243992	7.57060404385357	3.53544100653011	0	0	0	0	0	0	0	2.79136806229163	0	2.01037331626857	1.90211314398386	2.52659836703699	2.19711176127158	1.12678075717945
OSM-IL13RA1	0.318987934148344	1.50603424614406	0.172820020144636	0.14591966447916	2.10299786142022	0.151551244997396	0	1.64205216449044	6.97326604809519	0.787552437713489	0.971095063137197	9.0029716182258	0.830300369908792	0.206693886892176	0.497641045674962	2.1933309878788	0.24713624279731	0.253451325011769	2.95363990438594	0.232017214038293	0.0255959517756124	0.782616619734592	3.03355448464698	0.47659072919653	0.421966670795987	4.15692755168342	0.414166415124055	0.131023350701967	1.97476697193929	7.45794488455866	1.05843977119866	1.18335069442884	10	1.07619973356451	0.315546127571996	0.78457045753496	3.18215429966002	0.447741799754391	0.441937365212417	4.32895966193935	0.42221990428792	0.103750120061635	0.914200626673711	3.79766745153549	0.513299648645076	0.522117263561953	5.11430891189735	0.494516676910314	0.126373645852531
IL22-IL2RB	4.00408892979028	1.84144101288653	7.51287467181596	5.06222045696924	1.87095285798721	4.02697708280726	8.11765047819259	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.80592290152882	2.07979535072108	8.94911470358597	6.03492281751441	2.09580797283494	4.63220907050437	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.31389386970218	0.616362955302249	2.26643587604413	1.70674655225923	0.611850333724807	1.27189158706061	2.34049039702763
WNT10B-FZD2	0.923672954781913	0.546009076287392	0.443572368022515	1.43671596349927	0.248277094946864	0.33255401837944	0.330554544492865	0	0	0	0	0	0	0	6.43342746796478	3.84048011208819	2.75341906763834	10	1.69691324966671	2.13517948486653	1.98989668369563	3.2058069206808	1.78323550691171	1.5278631779949	4.95276397939479	0.804213479439078	1.10615820242925	1.17749435527503	0	0	0	0	0	0	0	4.22359258455717	2.45485171394833	1.91100182088351	6.75216612628172	1.09979391071523	1.47622210915696	1.37795133805382	2.33586243309445	1.40848115899369	1.03127440443404	3.73311492152915	0.625736479165663	0.809479023644049	0.734500524912043
OSM-IL10RA	0.191214429424399	0.316740108428965	0.721368823589175	0.916617182225098	0	0.422651384825076	0.23353246548024	4.98032007195074	6.05817078907457	5.19096514231059	8.14156401862784	4.31348271237416	4.99395538517982	3.09094050528063	0.837886453991029	1.03850694448947	1.26170719797215	1.85812674715114	0.531774449595877	0.964581227043425	0.58737978767091	1.86941470364999	1.92087029356542	2.93002482433061	3.33358810529272	1.28400346488912	2.19133694727137	2.04484474629621	6.18465038726232	6.56715779433341	7.16053270362756	10	4.93676982042838	6.65006174835313	4.59575166513394	1.87648702517432	2.0769228569028	2.72027003485069	3.50844451240253	1.39154844400302	2.24557635013821	1.66781013886407	2.34571033287686	2.72330593019	3.19692802732151	4.21047162550559	1.88250544358996	2.73248751329386	1.9805656124561
WNT7B-FZD7	2.74623895336599	1.55486074501887	0	4.27176805533343	0.680992642263121	0.988780060335718	0.979917016715162	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.2569005394384	3.61355419924938	0	10	1.54628353913551	2.16837800357534	1.96168906696665
COL4A2-ITGAV	2.4208103824756	3.00267197117654	1.09433862703624	3.80377900117847	1.2375964588487	1.12995749599988	1.24947998523876	0.678670516948503	0.98399718990601	0.0934736253242173	1.20932759332356	0.266531217927494	0.154228569485946	0.087748648785364	0.345376808668381	0.489038882639934	0	0.66814613310519	0.0619971933043089	0.0175738088611541	0.0226544054770189	1.74229002069311	2.03288469257564	0.740223385607169	2.75815159345737	0.779150168984672	0.730520372942944	0.894718410313387	6.32135819680646	7.52552036387573	2.56260248518393	10	3.24934691802896	2.91505134434051	2.59893076929432	1.1088631128462	1.38049310728681	0.383580756429181	1.8807193628488	0.474092733753752	0.421812257979534	0.434751964517221	0.502044811894071	0.69101699544314	0.0826003414152096	0.938240216428374	0.155402193300092	0.110013627392819	0.105953625993602
